,video_id,video_views,video_likes,video_comments,video_duration
5603,s3Kak_AJPuA,207446,3191,110,PT54S
5604,khpI7YOrtXI,1169953,16877,1844,PT8M56S
5605,-5YbwzdEtAY,1168512,9873,909,PT5M52S
5606,WBr9lj4AWJ0,3467756,55994,6801,PT7M19S
5607,NqCyNetLEzk,76187,1560,62,PT1M11S
5608,eLxiWqFrV0k,209311,3373,222,PT1M9S
5609,zhtbzrz1jhk,254177,2269,262,PT7M37S
5610,SiR-BgBrsUU,1002882,12584,1093,PT2M26S
5611,CjybjCD2a9k,193510,1908,199,PT7M51S
5612,7pgiSs33qYI,3163292,33125,2173,PT8M17S
5613,7eMw4ojPWs0,903694,11867,1291,PT4M38S
5614,dGSQAQG3li4,2079958,20944,925,PT6M42S
5615,V5mb3XW_ZR8,1304782,13693,1718,PT6M42S
5616,sAJHD4QQf00,1195353,14908,770,PT5M42S
5617,57fRrFd_Jn4,337342,2759,245,PT9M45S
5618,hwezlxuK0qQ,177308,1254,319,PT5M2S
5619,b2vftGm7QHk,213961,1457,482,PT4M22S
5620,Gm4plOCNRrk,233038,3101,83,PT1M44S
5621,TfHPC1DwXnI,2254449,22046,1481,PT5M29S
5622,hjjgeg59WkI,98622,1978,243,PT3M28S
5623,j04tzGM8vl4,849433,9027,373,PT2M47S
5624,ukTOtT6Qnrw,283640,3552,187,PT1M15S
5625,gMfNlPDISHg,2171472,26209,1831,PT3M21S
5626,J2iP_4cNA7A,601275,5098,943,PT7M2S
5627,BYRpTfp75r8,249601,2011,226,PT8M57S
5628,RkvKRNMATBg,83111,674,62,PT4M
5629,uJcaEs6HMls,2676122,22462,1972,PT10M49S
5630,Qok2pFhcvnc,430066,4220,455,PT1M15S
5631,RmTuopSZYdk,222561,3711,292,PT4M2S
5632,wMmGdz5poOA,234470,1718,212,PT8M50S
5633,rdJ61hCPcdg,662292,7497,457,PT4M11S
5634,li0QWzefhNU,275377,3838,189,PT7M12S
5635,j-QYYE7VrXg,2159004,18278,2227,PT7M33S
5636,IDonHSDF9HI,1949887,15116,1617,PT4M41S
5637,TxgeisIsH9E,318582,3645,539,PT49S
5638,i0jnKb8MDks,1126870,21251,10029,PT7M49S
5639,7T1oGuyHH2I,2779793,28752,4545,PT4M10S
5640,uzyqr6zJJxw,350574,7753,361,PT3M27S
5641,hjQikPddpQg,1034628,12049,640,PT3M42S
5642,XiNdXKtcEnQ,396819,2501,488,PT8M23S
5643,qN0FiiGMYP0,2700297,28232,3205,PT9M51S
5644,P22fmGwcC2Y,146637,2094,90,PT1M15S
5645,Q8MLiMKgJcc,201496,1598,174,PT6M45S
5646,DsmZ9SSL8s4,1707422,18691,908,PT5M22S
5647,4QDfw6t_uHI,1517257,14828,809,PT4M43S
5648,0ZjyF_deFyM,329285,4175,300,PT43S
5649,ybztVJVjClM,302405,3388,787,PT8M26S
5650,PReIA2khq98,330454,4811,724,PT4M41S
5651,7QGP-e6y41w,2941008,32959,2436,PT7M8S
5652,GU-0-2ZTUbk,165897,1660,123,PT4M34S
5653,TFlaX6Gy0c4,447766,4956,207,PT1M14S
5654,RNyJulaqv7c,231240,2140,254,PT7M20S
5655,OFoWl7Tl3kI,1475740,13759,1420,PT6M5S
5656,GtxD_gP07f0,1445829,16123,1132,PT4M21S
5657,05UOAj_tj4k,3483105,29500,3688,PT8M13S
5658,hXIaBT8EFd4,2506327,28338,2417,PT7M24S
5659,4yoZ2AhP7MQ,51236,933,71,PT4M34S
5660,FhZkHdKqc0s,251854,3405,439,PT4M55S
5661,y7wbEmSfe_w,2281062,26498,852,PT7M23S
5662,UizhgPBNEEs,382689,7414,293,PT1M18S
5663,HVzElruMTpw,287262,3449,124,PT1M10S
5664,xt32obDse2o,371867,2689,168,PT8M57S
5665,c40hBEm5uL0,1268297,14362,1166,PT2M35S
5666,KTPR7FLL13w,2341609,25980,1573,PT5M35S
5667,Oyk8ESh-ip0,3669548,37301,2666,PT7M24S
5668,g-oml15zvTc,1251339,14581,512,PT3M5S
5669,TjHdwBxeV00,153627,1073,190,PT5M54S
5670,pkQ_ukp3VGg,1565504,17398,617,PT5M
5671,Dy-3FxwVf_M,8932708,130815,5025,PT12M24S
5672,2kL6iTw20es,345034,9376,315,PT4M8S
5673,-kfz-L51s94,361528,4511,166,PT1M3S
5674,OEzKQi1sq8A,3462967,41004,4426,PT7M9S
5675,KxArofErmzk,364435,2731,183,PT9M26S
5676,ozPk5MmvupI,169822,1308,137,PT8M
5677,0DBXdcR5ERg,2279608,23469,1529,PT6M15S
5678,HyB8eCuTqig,909917,10509,1320,PT4M10S
5679,a3u8g6hXy_c,203666,3525,318,PT2M56S
5680,l0at__kgEmQ,268213,4163,239,PT55S
5681,tD_EowgE1ec,3398983,40157,4861,PT6M44S
5682,f0nzB7qT2wg,110367,1249,80,PT1M19S
5683,VucZlyecKoA,526447,10549,453,PT3M38S
5684,2Sm_lCqqpew,56210,1115,74,PT1M40S
5685,ORdTtubAUj0,257338,6046,327,PT1M50S
5686,BPvvk_5EIBk,130655,2167,105,PT1M14S
5687,gepypyiNkqA,358372,4623,254,PT1M6S
5688,m8MjSWihBhw,2165908,22332,1760,PT5M38S
5689,xZ1IUwzONwg,309357,2613,397,PT9M13S
5690,h6V8xsdVdbs,1740606,19039,1006,PT5M2S
5691,IEoEJg2WanA,297203,3295,163,PT2M53S
5692,Fdd_0COuvNA,380869,4500,356,PT10M53S
5693,Df4kMC3Wmyw,1401673,14018,923,PT3M46S
5694,y0prehev5nA,1514843,15804,703,PT3M32S
5695,LX8M7ytOuI0,391661,2752,340,PT9M11S
5696,1E__k1QmT4A,363005,4455,193,PT59S
5697,widShoB_uFk,373675,11143,556,PT4M43S
5698,_vclSWCzefg,1285341,15106,752,PT3M49S
5699,3gpYGJyD740,1255696,15034,2607,PT8M7S
5700,csnDILGTmuw,3042738,31609,4613,PT7M53S
5701,hZfmCYUrBCQ,353391,2791,354,PT8M3S
5702,zIN0heCLOd0,317499,5224,419,PT1M39S
5703,pOE2M7-DueA,1613299,15758,1014,PT4M39S
5704,dzB2SL2NO-k,977707,10500,821,PT2M34S
5705,17f4dvKdhoI,1776588,9207,1251,PT10M47S
5706,--3JwEdTvho,216536,3535,197,PT2M14S
5707,ChWDWi8y2ok,2763786,29685,2799,PT8M20S
5708,E0tmoCqHK6s,297147,2633,221,PT1M9S
5709,PcEL2pPZHIk,764518,7759,678,PT5M7S
5710,6pf92Vy5JlY,1597727,15702,1905,PT12M58S
5711,2NgIRrrlGbw,702831,7747,417,PT6M39S
5712,wZCbd-2lkj0,325903,6090,479,PT3M17S
5713,8CYKwzIgT2A,1032143,11183,445,PT3M38S
5714,SPS5DmqIOcQ,2202533,24189,6926,PT6M6S
5715,EClfytm6mf4,127597,2533,262,PT2M36S
5716,ffYbNaNl9Lw,361662,5023,176,PT50S
5717,CTq3AP1rb3U,770929,6451,399,PT6M49S
5718,BPAT9Pngtqg,253511,4813,647,PT3M53S
5719,TKCCGNlnSCs,844185,7448,704,PT8M26S
5720,K5YRKXVG0Mk,505735,4637,191,PT5M11S
5721,8lomWsQtICo,1301501,14698,850,PT3M19S
5722,Jf12RwSDKKA,3641671,39171,3650,PT10M5S
5723,BMtGgJhRxu0,206045,4342,177,PT1M14S
5724,sYid6PB_NKQ,138273,3238,161,PT1M24S
5725,0hhTTKGnl44,165358,2603,144,PT7M30S
5726,vzL2KM67ZFE,1015409,9261,571,PT4M12S
5727,hbnUGrtzcLc,602558,9853,809,PT9M50S
5728,PbgVsdaUyOw,127388,1632,143,PT4M35S
5729,2jp0WVtoXX0,834813,12240,1243,PT2M12S
5730,aPdYkfZQ0Zc,2467569,23349,2236,PT8M32S
5731,u7SHQSGesyM,2059671,36190,3915,PT7M21S
5732,TscanEvt-Eo,936767,8744,295,PT3M36S
5733,PeoGbDX2wII,334566,2383,183,PT6M36S
5734,DuUXG7B4hzk,524405,6247,269,PT1M15S
5735,B9X0Ok4ZWqU,243475,3020,89,PT55S
5736,0yxj-4lXoPw,3235162,25124,1541,PT10M32S
5737,TasnEtrFi78,3121084,34804,3415,PT8M45S
5738,RqI1FWBGT-g,78323,986,105,PT1M39S
5739,tsfPwVhbPLk,690263,9042,380,PT4M3S
5740,5aGjNFwMTJI,283001,3264,158,PT58S
5741,nPJxRxlDWXw,2201644,27888,1022,PT6M
5742,d5SXQ_zb1XQ,3685306,46973,1427,PT9M32S
5743,ZT8e7OhM4tk,651130,8607,670,PT6M18S
5744,-klwBbrCmGw,1633229,19972,1250,PT5M59S
5745,NgnGRGnoqBc,1209517,15833,1458,PT4M11S
5746,KUDQO8pdcsQ,459719,5785,317,PT6M5S
5747,yKQQZdQe_KA,226102,2329,197,PT9M2S
5748,ZJ5kYZCSxo0,1283920,14416,759,PT4M20S
5749,qG3eNG2rO7o,4515748,55905,13649,PT6M54S
5750,IZehxDIH8aQ,234951,4056,179,PT1M22S
5751,n7UE4h1pSjo,2896493,31207,2601,PT6M7S
5752,l3ORhQaMUR4,10031050,310345,7160,PT3M1S
5753,hJgZ5ybgGj4,1805018,29312,1026,PT4M1S
5754,BZF9eg35IXI,4417446,44715,2350,PT8M10S
5755,zofYRnXW38A,301067,4416,148,PT2M25S
5756,uBUJCaj6wyI,19091862,455742,27113,PT4M3S
5757,qIq7PA-fn88,736429,11101,997,PT4M43S
5758,87okEc5TUuo,1422475,16152,709,PT6M9S
5759,NgVxAoteiDw,2736015,28131,2178,PT7M15S
5760,lYvBoNVJWXc,212370,4813,280,PT6M31S
5761,sk-b_A1usoE,669871,7117,392,PT2M24S
5762,oI0SevIAWn8,393046,4667,399,PT7M42S
5763,kf_eSsfSMv4,241053,2644,322,PT7M2S
5764,arKVq1Wv4A8,1089304,14563,608,PT2M10S
5765,QA-w2KD0Kks,293208,4968,212,PT1M12S
5766,Ebbpwuh026A,1866159,17843,1107,PT5M2S
5767,S-3fAG0t5-E,2074178,18110,1338,PT4M37S
5768,xnKchd7WQf0,380862,4204,227,PT4M14S
5769,vKZbvVMbWKU,280754,3074,254,PT1M55S
5770,VZIDgrqG-kw,2581291,25049,4362,PT7M6S
5771,LzXwximuwrM,1778750,22518,4271,PT10M26S
5772,73sVbQPbqxU,215163,2875,242,PT3M32S
5773,DHXZLAFf67w,4199701,47647,5238,PT11M14S
5774,v3mnVXgGBkI,1280674,13937,765,PT3M46S
5775,qM0BDYE2fVw,317313,1934,428,PT7M1S
5776,hlYc08_Zr2c,938496,7795,1008,PT9M18S
5777,dNmVeorQJRQ,269251,3078,126,PT1M7S
5778,_qFX98_E28o,1051605,11709,610,PT4M29S
5779,VZiqY5CVNuY,3328702,74414,1410,PT3M47S
5780,LJ-c2yKPu2U,817438,7914,771,PT3M28S
5781,pQsa677ygfE,2067434,19703,1987,PT5M22S
5782,b9hGRxY6gww,128070,2486,130,PT1M38S
5783,8X6MNCkMF9k,5537013,45173,6232,PT15M50S
5784,gYn_PqW70C4,698417,5315,613,PT8M39S
5785,MUc_dUsd4lE,601629,4933,333,PT5M25S
5786,KD5anowe3AI,311636,3303,486,PT4M33S
5787,IxLtSXz90tU,195283,2395,211,PT2M59S
5788,LQI6VJ66oWc,504027,6337,326,PT1M17S
5789,v5JKhRRhbRY,1041797,11695,1270,PT4M55S
5790,2K6-dENNrYM,150264,1165,83,PT6M15S
5791,r-ahLHzs_tg,350968,3787,248,PT7M28S
5792,pri78xrw3o4,411628,5354,235,PT1M57S
5793,l1iAggtNDUM,740000,5401,466,PT3M38S
5794,f1aBqpF6mwQ,2149256,46097,3643,PT7M40S
5795,y3HaTJ4PfU8,2202986,22660,1798,PT6M48S
5796,fzTczOoPG4c,70480,937,450,PT2M12S
5797,1ayIJed2dn4,10368692,173827,10301,PT9M57S
5798,Ai04DUQBuGs,620480,9868,778,PT8M55S
5799,DLy-0femoqc,504686,9822,429,PT5M48S
5800,rQBKNWiWdag,667903,8680,554,PT3M45S
5801,8XpIyIC_h58,165200,1876,188,PT3M27S
5802,ZQfiM3deU4w,1167619,11871,724,PT3M38S
5803,Pqu_Z3UZ1hM,628335,8153,587,PT2M33S
5804,G6bpK-k443g,122240,3002,154,PT1M7S
5805,xd0JOUa2Dw4,105305,1457,197,PT1M29S
5806,PDhU1Cb-sG4,151192,1995,172,PT5M6S
5807,lYFDdBjWYpQ,2833324,27934,2372,PT4M18S
5808,0evOdrniIPc,509044,11271,706,PT3M38S
5809,Mo_SeN8apKM,244411,1967,229,PT6M22S
5810,ec12JKkrhOo,2257411,52203,16626,PT9M41S
5811,UHEpIpWIY8A,232417,3038,248,PT6M47S
5812,O9CddDuhOHo,252614,2647,59,PT1M24S
5813,W2yAAGQLE1o,3600613,39264,4371,PT9M29S
5814,zFWj-7ICDHY,602966,6262,588,PT5M30S
5815,Ws5O9WASoHg,486850,8091,431,PT1M13S
5816,ldwa4mme6rg,845606,10325,591,PT2M27S
5817,DxEnWDKD9b4,466411,8164,267,PT7M14S
5818,2UNuANQuaJo,283311,3318,229,PT1M5S
5819,uSdXfwtA9Bg,465529,3265,471,PT8M33S
5820,9elogjxKvao,801240,10792,389,PT3M14S
5821,4gICRLb-l-k,2128523,25695,1747,PT6M7S
5822,27KrR_sjcoU,176221,1512,213,PT4M37S
5823,byrHzeIZuVM,1537478,16809,1989,PT3M48S
5824,lgMBTOi95is,1132630,13900,714,PT4M36S
5825,AIPVV4hEu2M,135674,1884,443,PT5M59S
5826,255XD39VghM,1638929,20457,1341,PT5M9S
5827,sgatDJ9hRHk,1050525,8170,1348,PT6M28S
5828,sJmKF5wPcV8,1723575,12073,2386,PT8M31S
5829,HA-KixrbrI4,270002,3200,151,PT1M5S
5830,wY185b-XGAk,2220884,27537,2259,PT6M5S
5831,ss9YgccAt4Y,2212741,24140,1306,PT6M17S
5832,sPKQxsy1F_A,296690,4923,158,PT1M31S
5833,GXbwSvG7qjk,148929,1807,229,PT5M32S
5834,CbQNyQTyu78,1363961,17129,1176,PT4M36S
5835,BWlKvIoeE54,411039,3024,305,PT6M2S
5836,4qIrhNfjk8w,771706,5662,1141,PT8M47S
5837,iZNqom5Weak,2415753,29270,1908,PT5M53S
5838,ouclNLG0ppI,83832,1370,161,PT4M24S
5839,LvGdB6e7VQQ,140841,2803,140,PT1M13S
5840,NdJ7CRvrKhY,3273098,30494,2268,PT5M5S
5841,8nLsEKeSjUw,667559,8624,319,PT4M35S
5842,XmCSW1YAGb0,255257,3201,368,PT6M43S
5843,S1WBTDJ4iac,459253,3284,335,PT10M56S
5844,A2p2KO-V50s,1975370,18211,1381,PT4M25S
5845,9zvrDNDocaM,221760,3240,262,PT55S
5846,XESiGMC83H0,1565896,17552,1175,PT5M6S
5847,kVO1dGIKEpw,1201266,13266,1590,PT9M
5848,t_BpGfOsBeE,233322,2327,116,PT1M4S
5849,WCkH4sB4i6c,235129,1749,206,PT7M13S
5850,TwU2L7J8iQ8,1210458,14428,548,PT3M56S
5851,ThKKpchUE4I,447696,5298,258,PT4M41S
5852,AIRmRDxv3_8,255649,4611,237,PT4M1S
5853,xCksEUHJHb8,2952149,37146,3424,PT7M57S
5854,BjzjuPytrYY,34056,1062,52,PT2M22S
5855,nONZKxJFoXY,320906,4339,215,PT4M42S
5856,krJWDaSVL80,263324,3568,156,PT1M23S
5857,V7iwOjZ1BkU,550980,6157,252,PT5M27S
5858,JXFkHGJrJ4E,578815,9013,343,PT1M36S
5859,D2-sx0eE-N4,1002163,9735,751,PT8M27S
5860,7DSO-w_AxgQ,233947,3780,309,PT4M7S
5861,Ou6xWGHwgM4,3674669,43101,3743,PT12M22S
5862,8ZZ60R0jblE,225562,7663,331,PT2M22S
5863,fy3-hsiXzQk,648627,9480,666,PT4M32S
5864,ujqHCanoJZg,1617169,26204,1170,PT2M8S
5865,dRw8Zr4Dw00,172678,1906,172,PT7M21S
5866,ACS89b11rvY,1657528,20339,2075,PT4M9S
5867,3-GkpWj4pyo,286983,2986,282,PT9M56S
5868,--bEZGVti3M,258625,3288,108,PT1M
5869,NjZThTkJ00U,2483286,28770,1593,PT8M12S
5870,tyvMrxbtBx8,44751,1001,73,PT2M50S
5871,gYdfBUqHIl0,838033,10986,681,PT4M27S
5872,qGt9xipvkrs,1840154,22028,918,PT4M48S
5873,Wlk9eHZ73TI,646298,8767,954,PT6M8S
5874,UpGw7lx14uw,359559,5043,345,PT1M24S
5875,H8ZeWDEBzoc,2272887,38937,6619,PT4M39S
5876,2f4gMQd_9Hs,3784297,63339,11660,PT8M11S
5877,Yzuyqkpn52s,2962668,36982,2704,PT8M58S
5878,yZFUYlI0HuU,153332,2654,124,PT1M13S
5879,nY_ypjDAD1E,503818,8079,305,PT3M22S
5880,Xj7gSfP0tLM,176249,2498,491,PT7M35S
5881,8ga5R5hLBi4,237976,2341,209,PT9M40S
5882,-debENLBOx4,322118,3653,307,PT1M2S
5883,OYbjtGikZ-Y,593681,7882,703,PT8M8S
5884,LWjacQQfr6s,792505,9491,722,PT2M5S
5885,uQ76MrdEDzA,1807221,20127,1977,PT6M2S
5886,FC01fCH-vv4,36713,527,67,PT59S
5887,HxPcN_onpzc,114239,2035,149,PT2M13S
5888,zvP_KzeL8fc,90617,1014,172,PT3M
5889,V_uNDgPZYGs,2552794,30994,1919,PT6M43S
5890,Hc55vj_RQCI,446589,6821,619,PT7M57S
5891,jl1JMx_pGYo,595754,7087,346,PT2M58S
5892,Tqj-r0Se1Dw,876406,15350,738,PT8M51S
5893,FajqIopgDTA,228121,2634,97,PT57S
5894,EHZj4f28iIw,3455716,40586,3769,PT7M57S
5895,uk8Wjbkk-LI,1383203,15795,620,PT3M45S
5896,4nh-33jIh5k,2808712,46658,2254,PT9M38S
5897,-DzFuf3lnqU,295863,3193,217,PT1M22S
5898,faYsTFy3qKI,287567,2966,203,PT8M1S
5899,cAfViwoRjLY,912581,10720,3403,PT3M20S
5900,Hk8IIlfKpJU,460604,8628,306,PT4M13S
5901,-XOajUXEf9A,2750809,34669,3215,PT7M19S
5902,YPzVmp5TAVw,1295976,15783,1026,PT4M36S
5903,USZr2u5k4-U,361934,5020,211,PT3M27S
5904,q59SGJL3LMk,489502,4595,1690,PT10M47S
5905,gAzycDHGzjk,416266,6949,817,PT6M38S
5906,_BlWBI0L834,379427,5786,313,PT1M15S
5907,I4jnbiFSYlE,1412598,17802,1156,PT4M18S
5908,Qy_4BIJh03s,2784259,35825,4680,PT5M42S
5909,gUgU7md4Ejs,210608,2250,437,PT6M18S
5910,LV2v7MgX1zc,294742,3144,109,PT1M
5911,SIAhJjgQgdk,1041682,11304,715,PT4M34S
5912,jWVG35mPng4,1379127,16851,1070,PT3M53S
5913,iGpCmUgLZIQ,102590,1286,80,PT3M52S
5914,flZQCqmxU4A,2049647,28838,1210,PT9M13S
5915,O834Nhc_sKM,3135087,39684,4264,PT8M43S
5916,Qo2482G1gog,218504,5163,1040,PT2M36S
5917,fWAge5qNhJg,69363,1551,68,PT1M12S
5918,sckfmtIBsFc,960246,21862,868,PT5M17S
5919,lCC5iqLSVQw,1547976,17761,1009,PT6M1S
5920,vAKcbCUNcMY,263944,5059,181,PT1M13S
5921,QQ4HbLnUk-4,619301,5760,578,PT6M55S
5922,Jm1twK3ptIo,879299,12318,720,PT1M54S
5923,DEYRPOQfRU4,3402038,47059,2473,PT9M23S
5924,n07fisqe2Bw,2777042,31679,2991,PT6M4S
5925,xx-v3Rd2pJ0,533600,5923,1750,PT4M6S
5926,eakG43Ai2gk,1605828,16746,3161,PT8M49S
5927,s8w1lW5FKQE,340571,5942,339,PT1M22S
5928,pAem_C6pDWI,201028,3719,378,PT4M28S
5929,c5YHwgF6MKc,450160,4032,404,PT7M46S
5930,KmfKgW2KW0Y,3922415,43755,5702,PT11M48S
5931,PDw06_g_jcM,89593,1930,179,PT4M58S
5932,1cHVoyUNt3s,809652,13385,994,PT1M56S
5933,4AZWEyAJZ1w,396797,5312,223,PT1M4S
5934,zUSbDjcxULg,538604,6048,459,PT8M1S
5935,hEM5TKzUI8Q,4919691,50558,5482,PT8M1S
5936,dIX8cAhVoa8,348672,4629,316,PT6M55S
5937,GzB8YqvOdwc,858949,12044,618,PT2M38S
5938,vxGcZarAl1A,3256845,38802,4738,PT8M52S
5939,xizCOdu3_1E,1216975,26673,1317,PT3M18S
5940,YeCYdY8BpRw,451071,5616,233,PT5M
5941,uXS5jXiZnvY,580455,5293,232,PT8M15S
5942,UQYiXLkp6ic,363811,7151,399,PT8M56S
5943,KssbMXXPdF4,310565,4747,130,PT1M6S
5944,XGD5Cg0xqjA,4045577,43502,2947,PT11M18S
5945,zi5V5YN5v9w,1501304,18887,1431,PT3M8S
5946,HLvA1087f_Y,348512,3090,344,PT9M59S
5947,d4pvcXrPNHE,52995,648,110,PT4M27S
5948,aC2IpRA5ZCk,312401,5076,185,PT1M14S
5949,RTTKCVnSllk,826145,11609,705,PT3M35S
5950,22lD3FlMNiQ,117737,1012,82,PT6M40S
5951,x1vUl8YxP5M,3555029,50807,4398,PT9M50S
5952,iWzPOidDh7o,287238,6700,405,PT1M48S
5953,h7hnMiTjNYk,303086,3822,175,PT1M14S
5954,1HiBKSOeqvg,374323,7146,553,PT5M10S
5955,tgbGERwVZWU,267149,2604,93,PT1M12S
5956,IN-e2lUdeb0,1225942,11445,1006,PT2M27S
5957,D4nrjO6_8KQ,825437,8834,637,PT2M26S
5958,aloUhIcaiP8,1980620,19480,996,PT4M54S
5959,M3qTwHRECmM,470246,12270,823,PT4M37S
5960,ZaDXWyQaYxI,794242,7885,1013,PT6M54S
5961,ggC1e4jb6EU,1141281,24690,1318,PT7M4S
5962,VsQbaOyH1IQ,865878,8260,228,PT1M9S
5963,I71CCd6Y_Es,225678,2683,150,PT2M2S
5964,9UAUYHEP5oQ,325467,4296,339,PT1M30S
5965,6jBIlXyWSK4,399880,3328,274,PT9M4S
5966,GF0CHEdvQCc,4349843,38996,3795,PT8M39S
5967,2e1lXW1QHBo,2168105,33195,2700,PT8M4S
5968,hlMaHoEcg9w,306292,4933,313,PT1M16S
5969,cRtOj9pVwfc,1260369,15017,733,PT3M47S
5970,ABP8F3geM8I,1883752,21226,2321,PT4M33S
5971,yeDqrHWK5QA,151707,1721,134,PT6M46S
5972,SmnSlDfM6RU,2828850,27164,1055,PT12M51S
5973,Lnm19StKpvs,293664,3405,111,PT3M50S
5974,0DHN2i9MkWI,1427304,17302,942,PT4M12S
5975,zUf9pq6thkQ,785651,9746,540,PT3M28S
5976,PnVcIcve8fM,552520,6321,706,PT9M9S
5977,wvViLK9SZzs,208745,2560,149,PT59S
5978,telBas9P6gM,80465,1069,95,PT3M21S
5979,NhN0ctVKQnM,1626448,20089,1072,PT9M57S
5980,MEdwWvlij7o,748941,8972,494,PT4M48S
5981,l6rZEc2FLcw,2391378,27658,1777,PT6M16S
5982,Wr_3qrAxCrg,89590,1615,119,PT1M45S
5983,jnfJdBIbONs,118553,2597,172,PT1M3S
5984,ArnR2HXWCjg,836730,9951,517,PT7M9S
5985,yrD6cYedVdY,276187,4007,234,PT1M21S
5986,LgYCifwU0ec,112890,1169,86,PT5M37S
5987,onysqHzLQJU,960749,10090,610,PT5M38S
5988,lN6ZvcqnaNg,1642583,16027,1468,PT6M12S
5989,BvnWIp1MyCM,1173700,12845,449,PT4M1S
5990,hOUPZP49UGI,4036363,39321,2840,PT7M13S
5991,R1pL7f5otOI,125836,2625,133,PT1M13S
5992,MedDL4Za-CY,224738,3316,223,PT1M13S
5993,dPYg1QB-1og,658140,7490,645,PT9M15S
5994,yG4uHlTcE6o,658293,9846,1141,PT13M31S
5995,RFciPQDUwoU,1549021,21926,1591,PT2M51S
5996,LWek2onxVlE,375141,4594,137,PT2M5S
5997,36v9GSOFMFc,6343198,103651,9199,PT5M7S
5998,su2PDaaqQk8,1936254,20528,1431,PT4M53S
5999,ZmPqReUu2k0,58950,997,137,PT3M12S
6000,keiWDBNwRVc,267668,3524,226,PT1M11S
6001,yysHEru10bg,314354,2443,285,PT9M6S
6002,r-SQ3Bmihwg,1078885,12442,715,PT3M40S
6003,iJqnHHofuU8,287421,3565,708,PT7M52S
6004,MrFoTy8Yrmg,879947,9885,1037,PT1M59S
6005,Gzf_7sGoPRc,98304,1261,87,PT6M15S
6006,cGmrk2KzPnU,5143647,46583,3951,PT8M24S
6007,HCEEt444ias,706747,5596,465,PT9M10S
6008,x5QlC632ynM,222613,2756,78,PT1M7S
6009,w7QVIQ6lMW4,1543102,17007,1088,PT4M54S
6010,dFzhE0YGtY4,94862,922,102,PT5M46S
6011,Sks4xMGsbaM,724208,22150,1377,PT4M4S
6012,5MeW3nU6LDw,195360,1767,112,PT6M35S
6013,1dDCE4_dosM,2224534,25952,1650,PT7M
6014,_idTfup7dBk,419435,7203,450,PT1M12S
6015,tgH_ojJbQZM,542844,5761,569,PT9M6S
6016,bHUX3AgyjNQ,987126,12167,764,PT2M24S
6017,c7ne3uQ-cdE,188109,2711,135,PT4M59S
6018,_BGVa18vm7M,127931,1935,114,PT3M39S
6019,U1se5jtMR68,161807,1359,95,PT6M56S
6020,FmaXIwzYGDA,4515697,45950,5631,PT10M38S
6021,6ETxgn828OU,1140352,13600,744,PT3M45S
6022,tGDEW4-ZvNA,750391,9275,907,PT2M50S
6023,i5oercoaFcA,333717,4110,261,PT9M40S
6024,QkwN1JxBbek,346667,3790,211,PT1M8S
6025,L2fDCteOIuc,272531,2530,196,PT8M40S
6026,9zQQQtKc84I,134193,1965,89,PT3M17S
6027,yzW1kZodx2M,3055724,30173,1520,PT7M54S
6028,mLUApwdO3Xo,217395,6894,690,PT1H14S
6029,fN5xxpBilpE,188747,3200,117,PT1M14S
6030,UWKIljRfltM,1520530,22049,5328,PT12M46S
6031,eb2IP5pk1_E,203745,3641,332,PT6M55S
6032,ROhqoN8rncQ,227126,4424,231,PT4M12S
6033,KN_VyCH5VVE,517240,7267,285,PT1M38S
6034,HyatU7AFZ3w,539785,8025,337,PT3M19S
6035,80mBQdvTwgo,107915,1442,25,PT3M45S
6036,7L7T0DGv_Vo,168947,1992,108,PT1M17S
6037,JLXvymU9k9c,1509985,15822,887,PT3M42S
6038,xGzQryR_j3Y,131347,1139,98,PT6M49S
6039,k9yzUCasDYQ,502691,10905,468,PT3M58S
6040,jm4jhDn1f8A,782814,10321,477,PT3M27S
6041,eTkkgix4bfo,888549,17740,2948,PT11M1S
6042,T-PQYrqsfcg,272117,4867,340,PT2M43S
6043,OD4z0rwe3wg,246900,3414,161,PT1M17S
6044,KxEIZEP5Ptw,755319,13385,2236,PT5M19S
6045,vZNPHVS_Qyk,2020532,22231,1412,PT4M51S
6046,VLO3fDPc3bQ,450330,3765,282,PT10M56S
6047,kYtBa5VEJE4,2408090,23629,1257,PT7M23S
6048,z2or4DlXyjE,212902,1598,162,PT7M12S
6049,I9hrUVYwWLs,228860,3662,228,PT3M27S
6050,kD_eGEXtheY,558049,10410,1105,PT2M41S
6051,PTlPFGjljvM,203549,2875,79,PT1M8S
6052,D8GCxJ83DCE,2270008,23097,1925,PT4M29S
6053,-p-UF7kDzrs,432114,7321,851,PT7M18S
6054,Wb_T0FS2IRs,731824,5226,473,PT6M
6055,6pjxIBZ-0Ew,586683,4831,404,PT6M5S
6056,DLvUUMo4OLA,1137267,14985,853,PT4M59S
6057,glHN-QE8GjI,912482,11739,616,PT4M12S
6058,15_A511X3Ks,274168,4830,260,PT1M7S
6059,UCC8WH1v-cw,3019508,28383,1996,PT8M8S
6060,lR8kXyb0GNM,348245,3205,416,PT8M51S
6061,OZTwElPqs5A,345465,2783,213,PT7M35S
6062,czAvluaqgPI,95910,1030,75,PT4M26S
6063,gXjYdESIlPE,2353726,23356,1684,PT8M44S
6064,jvjJJDskzb4,924255,13190,1252,PT4M1S
6065,sirZIAvNw-8,322685,5148,174,PT2M39S
